Pcd,Lat,Long,Duration,num_Dur,Old_Or_New,num_Old,Prd_Category_Type,num_Prd,Property_Type,num_Pro,dis_station,station_dis,station_Lat,station_Lng,dis_airport,air_dis,air_Lat,air_Lng,Price
NW18SR,51.545958,-0.145096,L,1,N,2,A,1,F,1,0.455,1,51.5419359,-0.143849,23.22,0,51.4654953,-0.454687267,925000
NW19JS,51.543889,-0.139019,F,2,N,2,B,2.5,O,7,0.398,1,51.5419359,-0.143849,23.523,0,51.4654953,-0.454687267,20500
NW19JX,51.544723,-0.139966,F,2,N,2,A,1,T,1.5,0.41,1,51.5419359,-0.143849,23.497,0,51.4654953,-0.454687267,1155000
NW19RN,51.543909,-0.130077,L,1,N,2,A,1,F,1,0.977,1,51.5419359,-0.143849,24.1,0,51.4654953,-0.454687267,775000
NW19RR,51.545521,-0.128554,L,1,N,2,A,1,F,1,1.13,1,51.5419359,-0.143849,24.263,0,51.4654953,-0.454687267,497500
NW19SG,51.543254,-0.133366,L,1,N,2,B,2.5,F,1,0.74,1,51.5419359,-0.143849,23.861,0,51.4654953,-0.454687267,405000
NW19UP,51.545572,-0.131725,L,1,N,2,A,1,F,1,0.931,1,51.5419359,-0.143849,24.061,0,51.4654953,-0.454687267,700000
NW21HH,51.557845,-0.21282,L,1,N,2,A,1,F,1,5.087,1,51.5419359,-0.143849,19.637,1,51.4654953,-0.454687267,245000
NW21JP,51.576495,-0.215995,F,2,N,2,B,2.5,S,1.5,6.296,1,51.5419359,-0.143849,20.617,0,51.4654953,-0.454687267,681000
NW22DP,51.5598,-0.209555,L,1,N,2,A,1,F,1,4.958,1,51.5419359,-0.143849,19.943,1,51.4654953,-0.454687267,542000
NW22LD,51.566833,-0.20254,L,1,N,2,A,1,F,1,4.912,1,51.5419359,-0.143849,20.77,0,51.4654953,-0.454687267,558200
NW22RY,51.556671,-0.207986,F,2,N,2,A,1,T,1.5,4.728,1,51.5419359,-0.143849,19.856,1,51.4654953,-0.454687267,585000
NW23AD,51.556141,-0.213286,F,2,N,2,B,2.5,S,1.5,5.054,1,51.5419359,-0.143849,19.511,1,51.4654953,-0.454687267,735000
NW23NH,51.554605,-0.209914,L,1,N,2,A,1,F,1,4.78,1,51.5419359,-0.143849,19.625,1,51.4654953,-0.454687267,485000
NW23PE,51.550563,-0.207274,L,1,N,2,B,2.5,F,1,4.477,1,?51.5154,-0.175743,19.562,1,51.4654953,-0.454687267,275000
NW23QJ,51.549147,-0.203998,L,1,N,2,B,2.5,F,1,4.231,1,?51.5154,-0.175743,19.686,1,51.4654953,-0.454687267,320000
NW23RU,51.553599,-0.206419,L,1,N,2,A,1,F,1,4.517,1,51.5419359,-0.143849,19.778,1,51.4654953,-0.454687267,427500
NW23TL,51.550415,-0.204611,L,1,N,2,B,2.5,O,7,4.306,1,51.5419359,-0.143849,19.716,1,51.4654953,-0.454687267,25000
NW23TR,51.547614,-0.203164,L,1,N,2,A,1,F,1,4.053,1,?51.5154,-0.175743,19.658,1,51.4654953,-0.454687267,615000
NW23XA,51.553545,-0.214095,F,2,N,2,A,1,D,2,5.003,1,?51.5154,-0.175743,19.316,1,51.4654953,-0.454687267,2150000
NW24AB,51.553909,-0.220298,L,1,N,2,A,1,F,1,5.276,1,?51.5154,-0.175743,18.968,1,51.4654953,-0.454687267,695000
NW24HJ,51.549898,-0.208454,L,1,N,2,A,1,F,1,4.454,1,?51.5154,-0.175743,19.455,1,51.4654953,-0.454687267,720000
NW24HN,51.549797,-0.211227,L,1,N,2,A,1,F,1,4.545,1,?51.5154,-0.175743,19.282,1,51.4654953,-0.454687267,450000
NW24NA,51.554006,-0.229064,F,2,N,2,B,2.5,O,7,5.66,1,?51.5154,-0.175743,18.457,1,51.4654953,-0.454687267,24000
NW24SJ,51.548311,-0.20755,L,1,N,2,A,1,F,1,4.27,1,?51.5154,-0.175743,19.426,1,51.4654953,-0.454687267,690000
NW25AN,51.548433,-0.226843,L,1,N,2,A,1,F,1,5.098,1,?51.5154,-0.175743,18.268,1,51.4654953,-0.454687267,372000
NW25BR,51.551761,-0.23945,F,2,N,2,B,2.5,O,7,5.98,1,?51.5154,-0.175743,17.717,1,51.4654953,-0.454687267,3170000
NW25BU,51.54821,-0.229967,F,2,N,2,A,1,T,1.5,5.232,1,?51.5154,-0.175743,18.069,1,51.4654953,-0.454687267,775000
NW25BU,51.54821,-0.229967,F,2,N,2,B,2.5,T,1.5,5.232,1,?51.5154,-0.175743,18.069,1,51.4654953,-0.454687267,560000
NW25BU,51.54821,-0.229967,F,2,N,2,B,2.5,T,1.5,5.232,1,?51.5154,-0.175743,18.069,1,51.4654953,-0.454687267,625000
NW26AN,51.555727,-0.22454,F,2,N,2,A,1,D,2,5.612,1,?51.5154,-0.175743,18.824,1,51.4654953,-0.454687267,1795000
NW26DA,51.555122,-0.220236,F,2,N,2,A,1,S,1.5,5.383,1,?51.5154,-0.175743,19.041,1,51.4654953,-0.454687267,1395000
NW26PU,51.559878,-0.224941,F,2,N,2,B,2.5,O,7,5.951,1,51.5419359,-0.143849,19.05,1,51.4654953,-0.454687267,140000
NW26QU,51.562317,-0.228597,F,2,N,2,A,1,S,1.5,6.283,1,51.5419359,-0.143849,18.992,1,51.4654953,-0.454687267,720000
NW26SX,51.55721,-0.222102,L,1,N,2,A,1,F,1,5.648,1,?51.5154,-0.175743,19.054,1,51.4654953,-0.454687267,495000
NW26TB,51.558336,-0.224049,F,2,N,2,B,2.5,D,2,5.827,1,?51.5154,-0.175743,19.008,1,51.4654953,-0.454687267,1235000
NW26TB,51.558336,-0.224049,F,2,N,2,B,2.5,D,2,5.827,1,?51.5154,-0.175743,19.008,1,51.4654953,-0.454687267,850000
NW26TY,51.556421,-0.221123,L,1,N,2,A,1,F,1,5.537,1,?51.5154,-0.175743,19.065,1,51.4654953,-0.454687267,521000
NW26UT,51.557133,-0.22573,F,2,N,2,A,1,S,1.5,5.787,1,?51.5154,-0.175743,18.838,1,51.4654953,-0.454687267,1085000
NW26YJ,51.563037,-0.232234,F,2,N,2,A,1,T,1.5,6.546,1,51.5419359,-0.143849,18.831,1,51.4654953,-0.454687267,480000
NW27AH,51.569776,-0.24027,F,2,N,2,B,2.5,D,2,7.35,1,51.5419359,-0.143849,18.83,1,51.4654953,-0.454687267,715000
NW27BA,51.570925,-0.238364,L,1,N,2,B,2.5,O,7,7.286,1,51.5419359,-0.143849,19.013,1,51.4654953,-0.454687267,72000
NW27BH,51.566809,-0.243101,F,2,N,2,B,2.5,T,1.5,7.374,1,?51.5154,-0.175743,18.473,1,51.4654953,-0.454687267,730000
NW27DW,51.561583,-0.238378,L,1,N,2,A,1,F,1,6.718,1,?51.5154,-0.175743,18.391,1,51.4654953,-0.454687267,315000
NW27EY,51.567179,-0.234367,F,2,N,2,B,2.5,D,2,6.859,1,51.5419359,-0.143849,18.98,1,51.4654953,-0.454687267,950000
NW27NY,51.564471,-0.249925,F,2,N,2,A,1,S,1.5,7.49,1,?51.5154,-0.175743,17.941,1,51.4654953,-0.454687267,250000
NW27PE,51.562257,-0.248567,F,2,N,2,B,2.5,T,1.5,7.247,1,?51.5154,-0.175743,17.866,1,51.4654953,-0.454687267,550000
NW27PH,51.56187,-0.248567,F,2,N,2,A,1,T,1.5,7.216,1,?51.5154,-0.175743,17.841,1,51.4654953,-0.454687267,565000
NW27QD,51.561034,-0.253389,L,1,N,2,B,2.5,O,7,7.388,1,?51.5154,-0.175743,17.519,1,51.4654953,-0.454687267,550000
NW27QD,51.561034,-0.253389,L,1,N,2,B,2.5,O,7,7.388,1,?51.5154,-0.175743,17.519,1,51.4654953,-0.454687267,550000
NW27QD,51.561034,-0.253389,L,1,N,2,B,2.5,O,7,7.388,1,?51.5154,-0.175743,17.519,1,51.4654953,-0.454687267,550000
NW27RL,51.560339,-0.243577,F,2,N,2,B,2.5,S,1.5,6.854,1,?51.5154,-0.175743,18.018,1,51.4654953,-0.454687267,760000
NW27RX,51.559455,-0.24703,F,2,N,2,B,2.5,S,1.5,6.95,1,?51.5154,-0.175743,17.767,1,51.4654953,-0.454687267,620000
NW31AA,51.559003,-0.177786,F,2,N,2,A,1,T,1.5,3.018,1,51.5419359,-0.143849,21.801,0,51.4654953,-0.454687267,2652000
NW31BA,51.562743,-0.176612,F,2,N,2,A,1,S,1.5,3.238,1,51.5419359,-0.143849,22.073,0,51.4654953,-0.454687267,2575000
NW31BN,51.559356,-0.171598,L,1,N,2,B,2.5,O,7,2.726,1,51.5419359,-0.143849,22.197,0,51.4654953,-0.454687267,850000
NW31QY,51.555392,-0.177512,F,2,N,2,A,1,T,1.5,2.767,1,51.5419359,-0.143849,21.63,0,51.4654953,-0.454687267,1350000
NW31RR,51.556203,-0.174696,F,2,N,2,A,1,T,1.5,2.658,1,51.5419359,-0.143849,21.844,0,51.4654953,-0.454687267,3700000
NW31SR,51.557072,-0.17042,L,1,N,2,A,1,F,1,2.492,1,51.5419359,-0.143849,22.151,0,51.4654953,-0.454687267,1350000
NW31SX,51.556428,-0.171253,L,1,N,2,A,1,F,1,2.487,1,51.5419359,-0.143849,22.067,0,51.4654953,-0.454687267,600000
NW31TL,51.557486,-0.172178,L,1,N,2,A,1,F,1,2.613,1,51.5419359,-0.143849,22.065,0,51.4654953,-0.454687267,1300000
NW31TX,51.55649,-0.175781,F,2,N,2,A,1,T,1.5,2.738,1,51.5419359,-0.143849,21.793,0,51.4654953,-0.454687267,3000000
NW32AH,51.550817,-0.164901,L,1,N,2,A,1,F,1,1.759,1,51.5419359,-0.143849,22.186,0,51.4654953,-0.454687267,789900
NW32AY,51.548376,-0.160672,L,1,N,2,A,1,F,1,1.366,1,51.5419359,-0.143849,22.338,0,51.4654953,-0.454687267,800000
NW32DF,51.54536,-0.156439,L,1,N,2,B,2.5,F,1,0.95,1,51.5419359,-0.143849,22.472,0,51.4654953,-0.454687267,491000
NW32JA,51.554875,-0.153616,L,1,N,2,A,1,F,1,1.589,1,51.5419359,-0.143849,23.085,0,51.4654953,-0.454687267,750000
NW32JP,51.555874,-0.157095,L,1,N,2,A,1,F,1,1.8,1,51.5419359,-0.143849,22.916,0,51.4654953,-0.454687267,1110000
NW32JR,51.555774,-0.154186,L,1,N,2,A,1,F,1,1.697,1,51.5419359,-0.143849,23.092,0,51.4654953,-0.454687267,940000
NW32NH,51.553818,-0.161881,L,1,N,2,B,2.5,O,7,1.817,1,51.5419359,-0.143849,22.518,0,51.4654953,-0.454687267,1200000
NW32RN,51.556189,-0.167455,F,2,N,2,B,2.5,D,2,2.275,1,51.5419359,-0.143849,22.289,0,51.4654953,-0.454687267,11250000
NW32UU,51.550911,-0.159993,L,1,N,2,A,1,F,1,1.497,1,51.5419359,-0.143849,22.498,0,51.4654953,-0.454687267,625000
NW32YJ,51.548137,-0.159197,L,1,N,2,A,1,F,1,1.266,1,51.5419359,-0.143849,22.421,0,51.4654953,-0.454687267,877500
NW33EL,51.545114,-0.164208,L,1,N,2,A,1,F,1,1.452,1,51.5419359,-0.143849,21.968,0,51.4654953,-0.454687267,1975000
NW33HR,51.544892,-0.171875,L,1,N,2,A,1,F,1,1.966,1,51.5419359,-0.143849,21.473,0,51.4654953,-0.454687267,375000
NW33HX,51.544662,-0.173283,L,1,N,2,A,1,F,1,2.058,1,51.5419359,-0.143849,21.374,0,51.4654953,-0.454687267,974000
NW33JS,51.54369,-0.168087,F,2,N,2,A,1,T,1.5,1.687,1,51.5419359,-0.143849,21.658,0,51.4654953,-0.454687267,1480000
NW33JS,51.54369,-0.168087,F,2,N,2,A,1,T,1.5,1.687,1,51.5419359,-0.143849,21.658,0,51.4654953,-0.454687267,1545000
NW33LG,51.544229,-0.167459,L,1,N,2,A,1,F,1,1.653,1,51.5419359,-0.143849,21.722,0,51.4654953,-0.454687267,431000
NW33SU,51.542719,-0.165746,F,2,N,2,A,1,T,1.5,1.517,1,51.5419359,-0.143849,21.764,0,51.4654953,-0.454687267,1585000
NW34DN,51.549492,-0.167031,L,1,N,2,A,1,F,1,1.81,1,51.5419359,-0.143849,21.99,0,51.4654953,-0.454687267,362500
NW34HL,51.547419,-0.169019,L,1,N,2,A,1,F,1,1.844,1,51.5419359,-0.143849,21.769,0,51.4654953,-0.454687267,1405000
NW34JP,51.546777,-0.165197,L,1,N,2,A,1,F,1,1.571,1,51.5419359,-0.143849,21.98,0,51.4654953,-0.454687267,1920000
NW34TG,51.546513,-0.161515,L,1,N,2,B,2.5,F,1,1.323,1,51.5419359,-0.143849,22.201,0,51.4654953,-0.454687267,480000
NW34UL,51.547338,-0.16383,L,1,N,2,A,1,F,1,1.507,1,51.5419359,-0.143849,22.092,0,51.4654953,-0.454687267,825000
NW34XU,51.547566,-0.162349,L,1,N,2,A,1,F,1,1.424,1,51.5419359,-0.143849,22.196,0,51.4654953,-0.454687267,1350000
NW35BL,51.549074,-0.172544,F,2,N,2,B,2.5,T,1.5,2.137,1,51.5419359,-0.143849,21.626,0,51.4654953,-0.454687267,1000000
NW35JR,51.547165,-0.178706,L,1,N,2,B,2.5,F,1,2.48,1,51.5419359,-0.143849,21.15,0,51.4654953,-0.454687267,675000
NW35JY,51.547685,-0.176263,L,1,N,2,A,1,F,1,2.331,1,51.5419359,-0.143849,21.327,0,51.4654953,-0.454687267,780000
NW35LL,51.545173,-0.174964,F,2,N,2,B,2.5,O,7,2.182,1,51.5419359,-0.143849,21.291,0,51.4654953,-0.454687267,7500
NW35NB,51.548536,-0.175493,L,1,N,2,A,1,F,1,2.308,1,51.5419359,-0.143849,21.416,0,51.4654953,-0.454687267,500000
NW35PJ,51.553964,-0.172982,F,2,N,2,A,1,D,2,2.418,1,51.5419359,-0.143849,21.837,0,51.4654953,-0.454687267,5750000
NW35PX,51.552681,-0.173149,L,1,N,2,A,1,F,1,2.352,1,51.5419359,-0.143849,21.763,0,51.4654953,-0.454687267,1175000
NW35PX,51.552681,-0.173149,L,1,N,2,A,1,F,1,2.352,1,51.5419359,-0.143849,21.763,0,51.4654953,-0.454687267,986100
NW35QJ,51.551832,-0.170616,L,1,N,2,A,1,F,1,2.153,1,51.5419359,-0.143849,21.879,0,51.4654953,-0.454687267,865000
NW35QT,51.55003,-0.172664,L,1,N,2,A,1,F,1,2.186,1,51.5419359,-0.143849,21.664,0,51.4654953,-0.454687267,870000
NW35RG,51.551706,-0.176967,L,1,N,2,A,1,F,1,2.535,1,51.5419359,-0.143849,21.478,0,51.4654953,-0.454687267,900000
NW37LE,51.557048,-0.1845,L,1,N,2,A,1,F,1,3.275,1,51.5419359,-0.143849,21.29,0,51.4654953,-0.454687267,1187500
NW37SF,51.557132,-0.193484,L,1,N,2,A,1,F,1,3.825,1,51.5419359,-0.143849,20.75,0,51.4654953,-0.454687267,1650000
NW37TT,51.564991,-0.194995,L,1,N,2,B,2.5,F,1,4.368,1,51.5419359,-0.143849,21.103,0,51.4654953,-0.454687267,610000
NW37UJ,51.564555,-0.193161,F,2,N,2,B,2.5,O,7,4.237,1,51.5419359,-0.143849,21.186,0,51.4654953,-0.454687267,15200000
NW41EA,51.592423,-0.213754,F,2,N,2,B,2.5,S,1.5,7.407,1,51.5419359,-0.143849,21.84,0,51.4654953,-0.454687267,1237500
NW41EA,51.592423,-0.213754,F,2,N,2,A,1,S,1.5,7.407,1,51.5419359,-0.143849,21.84,0,51.4654953,-0.454687267,1237500
NW41JR,51.597306,-0.214963,F,2,N,2,B,2.5,S,1.5,7.878,1,51.5419359,-0.143849,22.131,0,51.4654953,-0.454687267,700000
NW41JS,51.597576,-0.213783,L,1,N,2,A,1,F,1,7.851,1,51.5419359,-0.143849,22.212,0,51.4654953,-0.454687267,255000
NW41LA,51.598967,-0.211624,L,1,N,2,A,1,F,1,7.884,1,51.5419359,-0.143849,22.426,0,51.4654953,-0.454687267,415000
NW41LS,51.595927,-0.217111,L,1,N,2,A,1,F,1,7.854,1,51.5419359,-0.143849,21.919,0,51.4654953,-0.454687267,320000
NW41QQ,51.591154,-0.22082,L,1,N,2,A,1,F,1,7.633,1,51.5419359,-0.143849,21.377,0,51.4654953,-0.454687267,655000
NW42AG,51.586034,-0.215611,F,2,N,2,A,1,S,1.5,6.975,1,51.5419359,-0.143849,21.289,0,51.4654953,-0.454687267,924000
NW42AG,51.586034,-0.215611,L,1,N,2,A,1,F,1,6.975,1,51.5419359,-0.143849,21.289,0,51.4654953,-0.454687267,450000
NW42DG,51.585206,-0.221489,F,2,N,2,B,2.5,O,7,7.208,1,51.5419359,-0.143849,20.916,0,51.4654953,-0.454687267,435000
NW42DG,51.585206,-0.221489,F,2,N,2,B,2.5,O,7,7.208,1,51.5419359,-0.143849,20.916,0,51.4654953,-0.454687267,42000
NW42QN,51.580047,-0.214182,F,2,N,2,A,1,S,1.5,6.45,1,51.5419359,-0.143849,20.955,0,51.4654953,-0.454687267,1400000
NW43ES,51.579889,-0.235838,L,1,N,2,B,2.5,F,1,7.632,1,51.5419359,-0.143849,19.775,1,51.4654953,-0.454687267,350000
NW43EU,51.579423,-0.233575,F,2,N,2,A,1,S,1.5,7.473,1,51.5419359,-0.143849,19.862,1,51.4654953,-0.454687267,795000
NW43PA,51.578172,-0.229294,F,2,N,2,A,1,T,1.5,7.15,1,51.5419359,-0.143849,20.004,0,51.4654953,-0.454687267,590000
NW43RE,51.57853,-0.220289,F,2,N,2,A,1,S,1.5,6.669,1,51.5419359,-0.143849,20.518,0,51.4654953,-0.454687267,685000
NW43RS,51.581165,-0.231952,F,2,N,2,B,2.5,S,1.5,7.491,1,51.5419359,-0.143849,20.072,0,51.4654953,-0.454687267,790000
NW43RU,51.581628,-0.232508,F,2,N,2,B,2.5,S,1.5,7.553,1,51.5419359,-0.143849,20.076,0,51.4654953,-0.454687267,710000
NW43SD,51.580397,-0.230539,F,2,N,2,A,1,D,2,7.362,1,51.5419359,-0.143849,20.093,0,51.4654953,-0.454687267,800000
NW43SN,51.583613,-0.232951,L,1,N,2,B,2.5,F,1,7.708,1,51.5419359,-0.143849,20.195,0,51.4654953,-0.454687267,225000
NW43ST,51.581231,-0.23541,L,1,N,2,A,1,F,1,7.691,1,51.5419359,-0.143849,19.894,1,51.4654953,-0.454687267,267100
NW43TT,51.576284,-0.231705,F,2,N,2,A,1,T,1.5,7.175,1,51.5419359,-0.143849,19.743,1,51.4654953,-0.454687267,440000
NW43XS,51.582928,-0.229268,L,1,N,2,B,2.5,O,7,7.459,1,51.5419359,-0.143849,20.34,0,51.4654953,-0.454687267,61000
NW44BU,51.586814,-0.22877,L,1,N,2,A,1,F,1,7.704,1,51.5419359,-0.143849,20.646,0,51.4654953,-0.454687267,380000
NW44BX,51.586814,-0.22877,L,1,N,2,B,2.5,F,1,7.704,1,51.5419359,-0.143849,20.646,0,51.4654953,-0.454687267,280000
NW44EW,51.590084,-0.222609,L,1,N,2,A,1,F,1,7.635,1,51.5419359,-0.143849,21.206,0,51.4654953,-0.454687267,200000
NW44LH,51.592982,-0.229039,F,2,N,2,A,1,S,1.5,8.179,1,51.5419359,-0.143849,21.086,0,51.4654953,-0.454687267,975000
NW44QZ,51.590232,-0.224639,L,1,N,2,A,1,F,1,7.747,1,51.5419359,-0.143849,21.11,0,51.4654953,-0.454687267,325000
NW44RE,51.595404,-0.226895,L,1,N,2,B,2.5,F,1,8.264,1,51.5419359,-0.143849,21.377,0,51.4654953,-0.454687267,302500
NW44RE,51.595404,-0.226895,L,1,N,2,A,1,F,1,8.264,1,51.5419359,-0.143849,21.377,0,51.4654953,-0.454687267,310000
NW44SH,51.589324,-0.236598,F,2,N,2,B,2.5,S,1.5,8.298,1,51.5419359,-0.143849,20.426,0,51.4654953,-0.454687267,510000
NW44TR,51.600299,-0.234213,L,1,N,2,B,2.5,F,1,9.007,1,51.5419359,-0.143849,21.384,0,51.4654953,-0.454687267,350000
NW51AH,51.556132,-0.140409,L,1,N,2,A,1,F,1,1.596,1,51.5419359,-0.143849,23.971,0,51.4654953,-0.454687267,435000
NW51BX,51.55787,-0.144522,F,2,N,2,A,1,T,1.5,1.772,1,51.5419359,-0.143849,23.795,0,51.4654953,-0.454687267,1983500
NW51DA,51.558926,-0.141954,L,1,N,2,A,1,F,1,1.894,1,51.5419359,-0.143849,24.006,0,51.4654953,-0.454687267,600000
NW51DN,51.557172,-0.144175,F,2,N,2,B,2.5,O,7,1.694,1,51.5419359,-0.143849,23.784,0,51.4654953,-0.454687267,101
NW51LY,51.55608,-0.149644,L,1,N,2,A,1,F,1,1.623,1,51.5419359,-0.143849,23.39,0,51.4654953,-0.454687267,455000
NW51NB,51.557097,-0.150223,L,1,N,2,A,1,F,1,1.742,1,51.5419359,-0.143849,23.403,0,51.4654953,-0.454687267,999950
NW51QP,51.557491,-0.149557,L,1,N,2,A,1,F,1,1.774,1,51.5419359,-0.143849,23.463,0,51.4654953,-0.454687267,440000
NW51RD,51.561548,-0.148542,L,1,N,2,A,1,F,1,2.205,1,51.5419359,-0.143849,23.725,0,51.4654953,-0.454687267,855000
NW51TR,51.555169,-0.145468,L,1,N,2,B,2.5,F,1,1.476,1,51.5419359,-0.143849,23.609,0,51.4654953,-0.454687267,460000
NW51UA,51.553953,-0.143037,L,1,N,2,A,1,F,1,1.337,1,51.5419359,-0.143849,23.705,0,51.4654953,-0.454687267,545000
NW51UD,51.553631,-0.142617,L,1,N,2,A,1,F,1,1.303,1,51.5419359,-0.143849,23.717,0,51.4654953,-0.454687267,364000
NW52AG,51.546976,-0.141403,L,1,N,2,A,1,F,1,0.585,1,51.5419359,-0.143849,23.5,0,51.4654953,-0.454687267,720520
NW52AH,51.545636,-0.137419,L,1,N,2,A,1,F,1,0.606,1,51.5419359,-0.143849,23.698,0,51.4654953,-0.454687267,480000
NW52DT,51.548529,-0.13958,L,1,N,2,A,1,F,1,0.79,1,51.5419359,-0.143849,23.682,0,51.4654953,-0.454687267,490000
NW52DX,51.549034,-0.140601,L,1,N,2,A,1,F,1,0.821,1,51.5419359,-0.143849,23.639,0,51.4654953,-0.454687267,485000
NW52HG,51.553533,-0.140414,L,1,N,2,A,1,F,1,1.311,1,51.5419359,-0.143849,23.851,0,51.4654953,-0.454687267,455000
NW52HG,51.553533,-0.140414,L,1,N,2,A,1,F,1,1.311,1,51.5419359,-0.143849,23.851,0,51.4654953,-0.454687267,550000
NW52HG,51.553533,-0.140414,L,1,N,2,B,2.5,F,1,1.311,1,51.5419359,-0.143849,23.851,0,51.4654953,-0.454687267,581700
NW52HG,51.553533,-0.140414,L,1,N,2,B,2.5,F,1,1.311,1,51.5419359,-0.143849,23.851,0,51.4654953,-0.454687267,1080300
NW52HJ,51.554407,-0.139931,L,1,N,2,A,1,F,1,1.413,1,51.5419359,-0.143849,23.921,0,51.4654953,-0.454687267,620000
NW52NH,51.553009,-0.13794,L,1,N,2,A,1,F,1,1.297,1,51.5419359,-0.143849,23.984,0,51.4654953,-0.454687267,772000
NW52RB,51.550908,-0.134218,L,1,N,2,B,2.5,O,7,1.2,1,51.5419359,-0.143849,24.127,0,51.4654953,-0.454687267,1000
NW52RE,51.550537,-0.131781,L,1,N,2,A,1,F,1,1.269,1,51.5419359,-0.143849,24.266,0,51.4654953,-0.454687267,565000
NW52UE,51.549907,-0.135744,L,1,N,2,A,1,F,1,1.049,1,51.5419359,-0.143849,23.986,0,51.4654953,-0.454687267,550000
NW52XA,51.551649,-0.13612,L,1,N,2,A,1,F,1,1.205,1,51.5419359,-0.143849,24.039,0,51.4654953,-0.454687267,705000
NW53BX,51.548724,-0.142226,L,1,N,2,A,1,F,1,0.763,1,51.5419359,-0.143849,23.522,0,51.4654953,-0.454687267,325000
NW53DH,51.547983,-0.143136,F,2,N,2,A,1,T,1.5,0.674,1,51.5419359,-0.143849,23.432,0,51.4654953,-0.454687267,1250000
NW53DL,51.548389,-0.144936,F,2,N,2,A,1,T,1.5,0.721,1,51.5419359,-0.143849,23.335,0,51.4654953,-0.454687267,1530000
NW53EH,51.547495,-0.146216,L,1,N,2,A,1,F,1,0.639,1,51.5419359,-0.143849,23.215,0,51.4654953,-0.454687267,1150000
NW53HN,51.546378,-0.15083,L,1,N,2,A,1,F,1,0.691,1,51.5419359,-0.143849,22.873,0,51.4654953,-0.454687267,585000
NW53LA,51.546713,-0.143014,L,1,N,2,A,1,F,1,0.534,1,51.5419359,-0.143849,23.385,0,51.4654953,-0.454687267,420000
NW53PU,51.545668,-0.152547,F,2,N,2,A,1,T,1.5,0.731,1,51.5419359,-0.143849,22.733,0,51.4654953,-0.454687267,1350000
NW54EZ,51.548629,-0.153292,L,1,N,2,A,1,F,1,0.99,1,51.5419359,-0.143849,22.816,0,51.4654953,-0.454687267,400000
NW54HT,51.550589,-0.155578,L,1,N,2,A,1,F,1,1.258,1,51.5419359,-0.143849,22.761,0,51.4654953,-0.454687267,312000
NW61BA,51.550241,-0.192676,L,1,N,2,A,1,F,1,3.5,1,51.5419359,-0.143849,20.436,0,51.4654953,-0.454687267,850000
NW61DB,51.554353,-0.195196,F,2,N,2,A,1,T,1.5,3.81,1,51.5419359,-0.143849,20.497,0,51.4654953,-0.454687267,1550000
NW61DL,51.555886,-0.195452,L,1,N,2,A,1,F,1,3.891,1,51.5419359,-0.143849,20.564,0,51.4654953,-0.454687267,835000
NW61HN,51.551394,-0.190917,L,1,N,2,A,1,F,1,3.42,1,51.5419359,-0.143849,20.603,0,51.4654953,-0.454687267,850000
NW61PF,51.548782,-0.192362,F,2,N,2,B,2.5,T,1.5,3.44,1,51.5419359,-0.143849,20.381,0,51.4654953,-0.454687267,1300000
NW61PJ,51.549398,-0.193459,L,1,N,2,A,1,F,1,3.53,1,51.5419359,-0.143849,20.345,0,51.4654953,-0.454687267,592500
NW61QZ,51.550915,-0.192663,L,1,N,2,A,1,F,1,3.52,1,51.5419359,-0.143849,20.471,0,51.4654953,-0.454687267,550000
NW61UU,51.550531,-0.191106,L,1,N,2,A,1,F,1,3.405,1,51.5419359,-0.143849,20.547,0,51.4654953,-0.454687267,450000
NW62AQ,51.546933,-0.192637,L,1,N,2,A,1,F,1,3.419,1,51.5419359,-0.143849,20.272,0,51.4654953,-0.454687267,1174800
NW62HE,51.546019,-0.201164,L,1,N,2,A,1,F,1,3.832,1,?51.5154,-0.175743,19.699,1,51.4654953,-0.454687267,482000
NW62NS,51.54415,-0.193696,F,2,N,2,A,1,T,1.5,3.43,1,?51.5154,-0.175743,20.07,0,51.4654953,-0.454687267,1485000
NW62PH,51.544283,-0.192955,L,1,N,2,A,1,F,1,3.406,1,51.5419359,-0.143849,20.122,0,51.4654953,-0.454687267,640000
NW63BJ,51.546093,-0.187273,L,1,N,2,A,1,F,1,3.038,1,51.5419359,-0.143849,20.564,0,51.4654953,-0.454687267,1530000
NW63EA,51.544135,-0.184524,L,1,N,2,A,1,F,1,2.823,1,51.5419359,-0.143849,20.642,0,51.4654953,-0.454687267,287500
NW63EE,51.544277,-0.187922,L,1,N,2,A,1,F,1,3.059,1,51.5419359,-0.143849,20.436,0,51.4654953,-0.454687267,2050000
NW63RE,51.541957,-0.189052,L,1,N,2,A,1,F,1,3.093,1,?51.5154,-0.175743,20.257,0,51.4654953,-0.454687267,1110000
NW63RE,51.541957,-0.189052,L,1,N,2,A,1,F,1,3.093,1,?51.5154,-0.175743,20.257,0,51.4654953,-0.454687267,550000
NW64AR,51.540772,-0.182812,L,1,N,2,A,1,F,1,2.698,1,51.5419359,-0.143849,20.596,0,51.4654953,-0.454687267,315000
NW64BT,51.538096,-0.191603,L,1,N,2,A,1,F,1,2.752,1,?51.5154,-0.175743,19.919,1,51.4654953,-0.454687267,365000
NW64BZ,51.538653,-0.19099,L,1,N,2,B,2.5,O,7,2.792,1,?51.5154,-0.175743,19.983,1,51.4654953,-0.454687267,800000
