pcd,price,lng,lat
NW37LN,1075000,-0.185172,51.557921
NW37NR,743000,-0.194573,51.558786
NW37PG,1155000,-0.192202,51.558542
NW37QA,1300000,-0.191772,51.560658
NW37QB,300000,-0.190781,51.560645
NW37QX,1830000,-0.184359,51.555885
NW37RB,1385000,-0.186772,51.557613
NW37RR,3535200,-0.188918,51.560947
NW37SA,2550000,-0.187112,51.558122
NW37SF,1125012.5,-0.193484,51.557132
NW37SG,1085000,-0.193484,51.557132
NW37SL,1650000,-0.188678,51.557921
NW37SP,680000,-0.191334,51.556793
NW37SU,1632328.57,-0.193101,51.557435
NW37TS,355000,-0.196336,51.563923
NW37TT,610000,-0.194995,51.564991
NW37UR,1165000,-0.190923,51.563522
NW41AY,503250,-0.219776,51.597284
NW41HE,348000,-0.220585,51.596816
NW41HH,547500,-0.220091,51.596512
NW41JA,240000,-0.22609,51.598647
NW41JL,772500,-0.212467,51.598468
NW41JP,400000,-0.215806,51.596513
NW41JS,275000,-0.213783,51.597576
NW41LA,415000,-0.211624,51.598967
NW41LD,427500,-0.211136,51.599541
NW41LH,550000,-0.210281,51.600715
NW41LP,430000,-0.210485,51.598461
NW41LS,380000,-0.217111,51.595927
NW41PN,260000,-0.22085,51.597782
NW41PP,250000,-0.222603,51.598375
NW41QP,495000,-0.222008,51.591415
NW41QQ,655000,-0.22082,51.591154
NW41QT,445000,-0.220795,51.592623
NW41QY,160000,-0.217921,51.594788
NW41RB,335000,-0.215124,51.593945
NW41RX,365000,-0.224118,51.592472
NW41SH,325000,-0.225624,51.595043
NW41SJ,400000,-0.224973,51.593217
NW41SX,1540250,-0.218818,51.590315
NW41TF,570000,-0.219407,51.592665
NW41TL,375000,-0.218874,51.592941
NW42AF,427500,-0.219874,51.588029
NW42AG,450000,-0.215611,51.586034
NW42AN,338000,-0.214998,51.58648
NW42AP,501666.67,-0.212802,51.587274
NW42BD,322500,-0.219385,51.587985
NW42BT,286000,-0.218999,51.586783
NW42DG,478800,-0.221489,51.585206
NW42DN,250000,-0.221704,51.586636
NW42EA,251500,-0.220386,51.586004
NW42HE,470000,-0.219728,51.584025
NW42JG,249950,-0.213239,51.588278
NW42NF,300000,-0.212757,51.582156
NW42NR,225000,-0.215122,51.583307
NW42NY,346250,-0.212544,51.585732
NW42QH,320000,-0.214046,51.582787
NW42RF,240000,-0.220899,51.588763
NW42RJ,255000,-0.21924,51.588747
NW42RN,390000,-0.217632,51.588969
NW42RR,262500,-0.217109,51.589042
NW42TG,430000,-0.22477,51.583148
NW43AF,410000,-0.231695,51.585105
NW43BE,650000,-0.235531,51.578944
NW43EL,315000,-0.233253,51.582152
NW43ES,350000,-0.235838,51.579889
NW43JA,245000,-0.235047,51.577944
NW43NS,312499.75,-0.22631,51.582608
NW43PS,300000,-0.233945,51.576956
NW43RR,441750,-0.232033,51.583918
NW43SN,225000,-0.232951,51.583613
NW43SP,338333.33,-0.232218,51.58473
NW43ST,267100,-0.23541,51.581231
NW43UG,385000,-0.230113,51.574542
NW44BB,550000,-0.226049,51.5885
NW44BU,385000,-0.22877,51.586814
NW44BX,363250,-0.22877,51.586814
NW44EW,184750,-0.222609,51.590084
NW44HL,459000,-0.236106,51.581529
NW44JE,245000,-0.233856,51.59238
NW44LG,251000,-0.234692,51.597532
NW44LN,254000,-0.230636,51.593416
NW44PJ,334995,-0.237529,51.581308
NW44PL,335000,-0.237476,51.581946
NW44QD,281000,-0.235649,51.586612
NW44QZ,325000,-0.224639,51.590232
NW44RB,419950,-0.227808,51.596341
NW44RD,210000,-0.226468,51.59636
NW44RE,292500,-0.226895,51.595404
NW44RX,580000,-0.235708,51.587039
NW44TB,350000,-0.234126,51.594997
NW44TD,310000,-0.234908,51.595324
NW44TL,182500,-0.235387,51.601212
NW44TR,350000,-0.234213,51.600299
NW44TU,310000,-0.234753,51.594476
NW44XL,280000,-0.234592,51.588575
NW44XN,256000,-0.235018,51.589112
NW44XW,247500,-0.234781,51.589648
NW51AG,375000,-0.140294,51.55471
NW51AH,472500,-0.140409,51.556132
NW51AJ,514500,-0.139917,51.55616
NW51AS,370000,-0.141457,51.552363
NW51BF,807500,-0.141638,51.553229
NW51DA,517500,-0.141954,51.558926
NW51DD,1235000,-0.140796,51.559034
NW51EL,950000,-0.146699,51.560377
NW51EN,680000,-0.146538,51.560087
NW51HA,950000,-0.143431,51.561638
NW51HN,350000,-0.13978,51.559171
NW51JB,640000,-0.14134,51.560185
NW51JD,695000,-0.141353,51.560931
NW51JH,742500,-0.14249,51.562406
NW51LY,455000,-0.149644,51.55608
NW51LZ,458750,-0.149451,51.555843
NW51NB,714316.67,-0.150223,51.557097
NW51PL,395000,-0.1483,51.558613
NW51PR,445000,-0.149381,51.556859
NW51PS,415000,-0.148545,51.556836
NW51PX,650000,-0.147184,51.556608
NW51QP,440000,-0.149557,51.557491
NW51QU,670000,-0.149897,51.560584
NW51RB,610000,-0.149316,51.560589
NW51RD,855000,-0.148542,51.561548
NW51RH,536250,-0.145413,51.562569
NW51RT,520000,-0.14345,51.553357
NW51SU,875000,-0.145084,51.558238
NW51SX,642500,-0.144875,51.558757
NW51TR,390250,-0.145468,51.555169
NW51TX,485000,-0.142765,51.554605
NW51UA,545000,-0.143037,51.553953
NW51UD,364000,-0.142617,51.553631
NW51UF,620000,-0.141456,51.556625
NW51XD,405000,-0.142905,51.555767
NW51XH,450000,-0.143485,51.556397
NW52AG,720520,-0.141403,51.546976
NW52AH,480000,-0.137419,51.545636
NW52AP,404000,-0.13474,51.546609
NW52AR,970000,-0.135134,51.546858
NW52DN,417000,-0.134544,51.548575
NW52DS,899950,-0.137449,51.548849
NW52DT,580000,-0.13958,51.548529
NW52DX,485000,-0.140601,51.549034
NW52EB,1170000,-0.139569,51.547738
NW52ER,363000,-0.135734,51.551295
NW52ES,548975,-0.140898,51.551931
NW52HB,625000,-0.140804,51.552811
NW52HG,666750,-0.140414,51.553533
NW52HH,500000,-0.140118,51.554068
NW52HJ,485000,-0.139931,51.554407
NW52HR,660000,-0.139241,51.556114
NW52HS,350000,-0.138313,51.555532
NW52HT,475000,-0.137929,51.5554
NW52HX,730000,-0.137943,51.554699
NW52JB,380000,-0.138353,51.553833
NW52JD,425000,-0.136227,51.553695
NW52JY,450000,-0.138921,51.547008
NW52LE,649500,-0.13694,51.54713
NW52NF,720000,-0.141877,51.547001
NW52NH,772000,-0.13794,51.553009
NW52NN,700000,-0.137177,51.554381
NW52NR,960000,-0.137266,51.553627
NW52PG,509999,-0.139355,51.552617
NW52PU,821000,-0.138998,51.552171
NW52QE,755000,-0.137701,51.55073
NW52QY,580000,-0.134875,51.552115
NW52RE,507500,-0.131781,51.550537
NW52RX,460000,-0.133314,51.551562
NW52SD,640000,-0.132844,51.551345
NW52TH,400000,-0.140782,51.551588
NW52UD,458000,-0.136536,51.549938
NW52UE,550000,-0.135744,51.549907
NW52UT,472000,-0.137545,51.551384
NW52XA,677500,-0.13612,51.551649
NW52XD,609999.67,-0.135431,51.552978
NW52XE,395000,-0.135964,51.552662
NW52XL,560000,-0.137393,51.552991
NW52XR,465000,-0.136902,51.5523
NW52XS,745000,-0.137522,51.552301
NW53AN,742500,-0.143885,51.5495
NW53AT,318750,-0.14475,51.54978
NW53BX,325000,-0.142226,51.548724
NW53DG,612498.75,-0.142343,51.547335
NW53DH,475000,-0.143136,51.547983
NW53DN,340000,-0.145668,51.548482
NW53EH,1193333.33,-0.146216,51.547495
NW53HG,305000,-0.151562,51.547532
NW53HL,565000,-0.150166,51.546754
NW53HN,585000,-0.15083,51.546378
NW53LA,435000,-0.143014,51.546713
NW53LW,945000,-0.142827,51.546342
NW53PH,499999,-0.149247,51.546668
NW53PY,700000,-0.153257,51.545646
NW53QB,590000,-0.15441,51.545607
NW53QG,447000,-0.154799,51.547034
NW54AA,558190,-0.152041,51.552533
NW54AP,345000,-0.151013,51.55362
NW54BA,504500,-0.148455,51.54983
NW54DA,557000,-0.152301,51.548524
NW54DD,448000,-0.152896,51.547364
NW54DE,322000,-0.152896,51.547364
NW54DH,330000,-0.152896,51.547364
NW54DX,306500,-0.150961,51.549905
NW54EE,497500,-0.152323,51.549396
NW54EN,350000,-0.153303,51.54836
NW54ES,765000,-0.154617,51.547607
NW54EZ,400000,-0.153292,51.548629
NW54HG,293000,-0.157054,51.550109
NW54HS,691760,-0.154393,51.550292
NW54HT,312000,-0.155578,51.550589
NW54HY,475000,-0.155509,51.549881
NW54JJ,350000,-0.154449,51.549978
NW54JU,415000,-0.157739,51.55208
NW54LJ,457475,-0.148816,51.548397
NW54LL,381666.67,-0.146984,51.548404
NW54NE,400000,-0.151235,51.549217
NW54PL,390000,-0.152602,51.551064
NW54PQ,365000,-0.151929,51.551287
NW54QQ,200000,-0.151303,51.55143
NW54SE,565000,-0.155374,51.55314
NW61AA,670000,-0.193281,51.552426
NW61AD,585000,-0.194777,51.552161
NW61AH,1150000,-0.195991,51.553205
NW61AQ,478000,-0.205801,51.550982
NW61AY,950000,-0.19299,51.549949
NW61BA,850000,-0.192676,51.550241
NW61BB,685000,-0.193956,51.549586
NW61BD,660750,-0.194444,51.549656
NW61BJ,767500,-0.194751,51.551361
NW61BL,630000,-0.195287,51.551399
NW61DA,440000,-0.195164,51.554784
NW61DF,910000,-0.197105,51.555317
NW61DJ,455000,-0.196267,51.555718
NW61DL,835000,-0.195452,51.555886
NW61DP,897500,-0.195948,51.556855
NW61DS,397500,-0.196626,51.554654
NW61DY,652500,-0.199299,51.553085
NW61EB,625000,-0.198932,51.553259
NW61EH,586650,-0.199389,51.554453
NW61EP,650000,-0.200807,51.553972
NW61EU,795000,-0.202248,51.553652
NW61EX,682500,-0.202423,51.553601
NW61HG,361000,-0.201054,51.553562
NW61HJ,825000,-0.190716,51.550912
NW61HL,890000,-0.19089,51.551265
NW61HN,815000,-0.190917,51.551394
NW61HP,1030000,-0.188523,51.550195
NW61HQ,1100000,-0.184254,51.550551
NW61HR,665000,-0.189009,51.551758
NW61HW,790000,-0.190985,51.551761
NW61HX,1200000,-0.190068,51.549436
NW61HY,725000,-0.189506,51.54905
NW61JF,625000,-0.190373,51.551923
NW61JH,640000,-0.18999,51.551119
NW61JS,1630000,-0.191509,51.55346
NW61JX,755000,-0.192311,51.553256
NW61JY,760000,-0.191958,51.553782
NW61LL,925000,-0.191187,51.552142
NW61LT,735000,-0.191668,51.552374
NW61LX,417000,-0.201693,51.55091
NW61NJ,210000,-0.20047,51.551197
NW61NR,484285.71,-0.201285,51.551002
NW61PG,645000,-0.192682,51.548991
NW61PH,677000,-0.192868,51.549389
NW61PJ,992500,-0.193459,51.549398
NW61PU,1325000,-0.19776,51.551146
NW61PZ,540000,-0.199404,51.5519
NW61QD,748750,-0.200029,51.552143
NW61QQ,558251,-0.198298,51.5503
NW61QT,535000,-0.192675,51.550618
NW61QX,650000,-0.193408,51.551052
NW61QZ,667500,-0.192663,51.550915
NW61RD,688500,-0.192228,51.551349
NW61SH,987500,-0.190019,51.549939
NW61SJ,506666.67,-0.189585,51.550346
NW61SL,837500,-0.190437,51.550323
NW61TE,635750,-0.193676,51.55192
NW61TH,948750,-0.19569,51.550979
NW61TX,725000,-0.196756,51.551382
NW61UE,800000,-0.194214,51.553286
NW61UJ,812000,-0.195364,51.553753
NW61UL,1167000,-0.194882,51.553152
NW61UN,1190000,-0.19436,51.552958
NW61UU,450000,-0.191106,51.550531
NW61XJ,465000,-0.191378,51.548782
NW61XU,354000,-0.186522,51.549741
NW61XY,390000,-0.187752,51.549274
NW61XZ,360000,-0.188046,51.549144
NW62AB,475000,-0.194396,51.544305
NW62AD,480000,-0.195862,51.544445
NW62AJ,909270.5,-0.195778,51.54474
NW62AQ,1174800,-0.192637,51.546933
NW62AS,605666.67,-0.193768,51.54607
NW62AT,425000,-0.195533,51.545917
NW62AU,660000,-0.194224,51.545732
NW62DG,347500,-0.200973,51.54475
NW62DQ,808750,-0.200254,51.544233
NW62DT,506666.67,-0.200192,51.547281
NW62DU,550000,-0.199868,51.547087
NW62EB,509583.33,-0.202096,51.547265
NW62ED,676000,-0.19977,51.547843
NW62EE,380000,-0.201371,51.54773
NW62EP,260000,-0.196743,51.547779
NW62HA,877450,-0.197486,51.545675
NW62HE,422935,-0.201164,51.546019
NW62JE,560000,-0.195798,51.543499
NW62JR,465000,-0.198826,51.545353
NW62JT,475000,-0.199505,51.54459
NW62NA,450000,-0.191971,51.544358
NW62NB,360000,-0.191971,51.544358
NW62NR,640000,-0.194817,51.543871
NW62NT,590000,-0.19531,51.544184
NW62PH,606766.67,-0.192955,51.544283
NW62PP,740000,-0.196408,51.545208
NW62PX,680000,-0.193844,51.545142
NW62QY,679007,-0.197441,51.547176
NW62RA,680000,-0.195886,51.547484
NW62RB,735000,-0.193875,51.547993
NW63AA,715000,-0.190599,51.541873
NW63AG,435000,-0.191654,51.542168
NW63AJ,1585000,-0.186644,51.542315
NW63AP,470000,-0.189496,51.542395
NW63BD,535000,-0.189315,51.543328
NW63BH,490000,-0.188395,51.546515
NW63BJ,1530000,-0.187273,51.546093
NW63BN,339166.67,-0.18482,51.546837
NW63DB,550000,-0.187364,51.54488
NW63DY,936933.33,-0.187331,51.543899
NW63EA,623750,-0.184524,51.544135
NW63EB,1675000,-0.1849,51.544464
NW63EE,1787500,-0.187922,51.544277
NW63EP,957500,-0.187012,51.541053
NW63ER,535000,-0.183876,51.541202
NW63EX,765000,-0.180973,51.542398
NW63HA,685000,-0.18064,51.543175
NW63HB,575000,-0.180012,51.544535
NW63HN,1727500,-0.187038,51.541476
NW63HR,725000,-0.183377,51.541806
NW63JN,1725000,-0.182024,51.54543
NW63JQ,1062500,-0.18408,51.543687
NW63LJ,1070000,-0.184903,51.542954
NW63LL,2100000,-0.183046,51.54359
NW63NE,775000,-0.190032,51.541261
NW63NL,1317500,-0.189258,51.544397
NW63NU,494500,-0.188448,51.543386
NW63PE,855000,-0.187978,51.542875
NW63PG,526000,-0.186653,51.542819
NW63PJ,750333.33,-0.187776,51.543241
NW63PN,940000,-0.191134,51.543284
NW63QE,849995,-0.180724,51.541875
NW63QT,795000,-0.18213,51.546661
NW63RE,855000,-0.189052,51.541957
NW63RL,1365000,-0.191538,51.544009
NW63RY,678833.33,-0.186254,51.545241
NW63SJ,710833.33,-0.181811,51.543463
NW64AA,327000,-0.190696,51.538322
NW64AD,342000,-0.186453,51.539875
NW64AR,315000,-0.182812,51.540772
NW64BG,680000,-0.183661,51.540821
NW64BR,756444.44,-0.187583,51.539472
NW64BT,365000,-0.191603,51.538096
NW64DR,253000,-0.187245,51.540256
NW64EQ,1845000,-0.179415,51.544235
NW64JX,400000,-0.196685,51.541849
NW64LD,462500,-0.197073,51.54262
NW64LE,760750,-0.194513,51.542907
NW64LG,595000,-0.194641,51.543212
NW64LR,580000,-0.194602,51.541296
NW64NA,482500,-0.196542,51.542189
NW64NN,730000,-0.190759,51.539645
NW64NS,1225000,-0.190215,51.540736
NW64NU,610000,-0.193076,51.539042
NW64PU,700000,-0.193316,51.541708
NW64PX,1200000,-0.193331,51.541708
NW64QD,612950,-0.192192,51.538057
NW64QN,330000,-0.192286,51.538239
NW64QR,451000,-0.191765,51.538644
NW64RL,460000,-0.177023,51.544531
NW64RS,500000,-0.175822,51.54284
NW64RU,470000,-0.17682,51.542756
NW64SJ,1720000,-0.189823,51.54035
NW64SP,1020000,-0.190145,51.540957
NW64SR,205000,-0.190911,51.541275
NW64SU,303750,-0.191984,51.541489
NW64SX,540000,-0.191984,51.541489
NW64TD,481666.67,-0.195018,51.541356
NW64TG,538500,-0.181444,51.541443
NW65AA,476000,-0.193232,51.535834
NW65AT,390827.5,-0.199012,51.531121
NW65BA,545000,-0.192913,51.535515
NW65BR,557000,-0.201951,51.534107
NW65DE,360000,-0.203108,51.533288
NW65DU,230000,-0.20005,51.534069
NW65DY,420000,-0.198302,51.5345
NW65EN,305000,-0.189969,51.532313
NW65ER,575000,-0.190988,51.532796
NW65FA,755000,-0.195654,51.52928
NW65FL,870000,-0.195026,51.531035
NW65FQ,522750,-0.194612,51.53046
NW65FS,715000,-0.203159,51.53382
NW65FT,667500,-0.202547,51.53399
NW65FU,641046.94,-0.191548,51.535847
NW65FZ,469076.92,-0.191737,51.535454
NW65GA,714109.44,-0.192039,51.535117
NW65HH,269687.5,-0.198737,51.53261
NW65HN,330000,-0.200012,51.532836
NW65HP,400000,-0.190284,51.53382
NW65HQ,190000,-0.196671,51.532003
NW65HT,477000,-0.190885,51.536104
NW65HY,467000,-0.190637,51.536541
NW65JA,835990,-0.188215,51.536162
NW65JS,525000,-0.187861,51.534564
NW65JT,740000,-0.187401,51.53489
NW65LB,385000,-0.193916,51.530575
NW65LD,680000,-0.194535,51.529856
NW65LG,640000,-0.195582,51.528542
NW65LH,266000,-0.196626,51.528036
NW65NJ,414000,-0.19018,51.536075
NW65NP,350000,-0.188233,51.537906
NW65NR,322500,-0.189083,51.537551
NW65NS,277000,-0.189083,51.537551
NW65NT,295000,-0.189083,51.537551
NW65NU,458000,-0.187628,51.537528
NW65PS,482500,-0.197465,51.528438
NW65QJ,365000,-0.195809,51.532655
NW65QT,400000,-0.196183,51.533758
NW65SR,370000,-0.197648,51.533906
NW65TE,415000,-0.193836,51.53588
NW65UU,440000,-0.189375,51.536377
NW65YX,392000,-0.195563,51.531212
NW66AA,680000,-0.194683,51.537421
NW66AD,570500,-0.198558,51.53606
NW66AG,497500,-0.198574,51.535665
NW66AH,622500,-0.194653,51.537079
NW66AS,419500,-0.194855,51.537903
NW66AU,415000,-0.195685,51.537599
NW66AX,356750,-0.196299,51.537401
NW66BA,518000,-0.197701,51.537306
NW66BB,475000,-0.20111,51.536063
NW66BP,1350000,-0.199022,51.536816
NW66BS,875000,-0.198977,51.536399
NW66DT,925000,-0.210411,51.539713
NW66DY,980000,-0.214799,51.535922
NW66DZ,385000,-0.21208,51.538344
NW66EB,705000,-0.215284,51.534708
NW66EG,985000,-0.213525,51.535686
NW66HA,830000,-0.209756,51.533624
NW66HB,473000,-0.212824,51.532978
NW66NG,900000,-0.202396,51.537837
NW66NR,960000,-0.206067,51.536258
NW66PX,475000,-0.198347,51.538125
NW66PY,397000,-0.198308,51.537639
NW66QA,626500,-0.199688,51.537381
NW66QG,450000,-0.196607,51.538728
NW66QH,370250,-0.196964,51.538077
NW66QN,370000,-0.196093,51.538234
NW66RG,390000,-0.206572,51.537705
NW66RN,347500,-0.208766,51.54011
NW66RY,1035000,-0.203162,51.535315
NW66SB,1224910,-0.203647,51.53472
NW66SN,740000,-0.215273,51.533402
NW66SX,375000,-0.196694,51.53944
NW66TA,335500,-0.19777,51.538854
NW66TD,810000,-0.199981,51.537629
NW67AA,470000,-0.218428,51.543072
NW67AN,430000,-0.221726,51.54171
NW67BP,360000,-0.212569,51.542057
NW67BW,340000,-0.213195,51.542761
NW67BY,427500,-0.213757,51.543756
NW67DR,571525,-0.206426,51.542781
NW67DW,565000,-0.219289,51.545018
NW67EE,650000,-0.20328,51.542214
NW67EL,470000,-0.197425,51.539559
NW67ER,520000,-0.199187,51.539478
NW67ET,388000,-0.198783,51.53877
NW67EU,480000,-0.199211,51.538876
NW67FB,521500,-0.197386,51.53981
NW67GF,527500,-0.197866,51.539718
NW67GZ,425000,-0.197668,51.539976
NW67JR,575000,-0.200578,51.543791
NW67LA,399983.33,-0.198682,51.540945
NW67LD,490000,-0.199687,51.5407
NW67LS,540000,-0.201956,51.542767
NW67LX,434500,-0.201719,51.541837
NW67LY,535750,-0.200769,51.542256
NW67NG,810000,-0.201497,51.543065
NW67NH,615000,-0.201345,51.54338
NW67NP,1100000,-0.211417,51.540546
NW67NU,315000,-0.21602,51.54085
NW67NX,485000,-0.214552,51.540756
NW67PD,376500,-0.212177,51.541754
NW67PJ,355000,-0.209323,51.543922
NW67PL,375000,-0.209905,51.544165
NW67PS,430000,-0.216261,51.545755
NW67QP,665000,-0.206866,51.545641
NW67QX,740000,-0.206328,51.544911
NW67RJ,585000,-0.201668,51.54019
NW67SN,455000,-0.206603,51.541579
NW67SY,400000,-0.200009,51.541307
NW67SZ,312500,-0.213376,51.544641
NW67TT,735000,-0.208894,51.540885
NW67TU,430000,-0.20813,51.540892
NW67UU,742500,-0.201603,51.53929
NW67XD,312000,-0.20307,51.544519
NW67XE,468500,-0.204457,51.543353
NW67XF,620000,-0.210728,51.543782
NW67XP,555000,-0.206856,51.543588
NW67XS,521000,-0.207468,51.543786
NW67XT,561250,-0.203027,51.545699
NW67XU,448000,-0.203758,51.545726
NW67XW,440000,-0.204814,51.544546
NW67YA,430000,-0.208317,51.542738
NW67YD,627500,-0.209602,51.541966
NW67YG,1162320.83,-0.210496,51.541962
NW67YT,405000,-0.215268,51.545317
NW67YZ,501250,-0.212295,51.544264
NW71BY,420000,-0.205873,51.614001
NW71EE,348500,-0.204703,51.613632
NW71FE,480000,-0.212714,51.611929
NW71FF,580500,-0.212709,51.613179
NW71FS,535000,-0.208225,51.611972
NW71FT,537000,-0.206976,51.612142
NW71FY,105000,-0.211516,51.614576
NW71GQ,400625,-0.209523,51.606404
NW71HH,389500,-0.211706,51.607085
NW71HQ,330000,-0.21282,51.607408
NW71HR,575000,-0.20934,51.605556
NW71HS,350000,-0.208208,51.606051
NW71JP,407500,-0.204966,51.604779
NW71LD,335000,-0.205218,51.613406
NW71LG,394750,-0.205108,51.613998
NW71LP,421000,-0.207354,51.603907
NW71LQ,372500,-0.204574,51.613972
NW71ND,502500,-0.208225,51.603066
NW71NJ,450000,-0.208152,51.60418
NW71NP,437750,-0.210172,51.613872
NW71QB,345000,-0.208525,51.610934
NW71RF,610000,-0.207646,51.614185
NW71RY,522875,-0.209299,51.610721
NW71SL,260000,-0.211469,51.612
NW71SS,589750,-0.220911,51.618109
NW71SU,706281.25,-0.221922,51.618853
NW71SX,554000,-0.2097,51.6098
NW71TG,465735.71,-0.2099,51.6094
NW71TH,435000,-0.209901,51.609372
NW72AZ,330000,-0.233667,51.605718
NW72BF,442666.67,-0.243252,51.60918
NW72BJ,390000,-0.229848,51.610345
NW72BQ,356000,-0.233416,51.607728
NW72DF,301500,-0.227898,51.610334
NW72DJ,349000,-0.232928,51.609133
NW72DN,305333.33,-0.237694,51.606525
NW72DT,330833.33,-0.238842,51.607175
NW72FA,515000,-0.242954,51.608792
NW72JA,550000,-0.244424,51.614737
NW72JB,400000,-0.245371,51.614655
NW72JJ,562500,-0.246146,51.612904
NW72LL,355000,-0.240315,51.609316
NW72NJ,406000,-0.233972,51.608388
NW72PL,400000,-0.22407,51.610735
NW73AZ,523000,-0.258852,51.615683
NW73BA,305000,-0.255,51.624084
NW73EJ,362000,-0.260066,51.612488
NW73HE,316750,-0.257607,51.625031
NW73HG,350000,-0.257926,51.625534
NW73HP,358333.33,-0.257093,51.626897
NW73JG,275000,-0.25144,51.619733
NW73JJ,920779.6,-0.252465,51.619131
NW73JN,395000,-0.253371,51.620616
NW73JR,160500,-0.254589,51.621006
NW73JY,270000,-0.254363,51.619726
NW73LR,555000,-0.252664,51.615327
NW73QR,370000,-0.249754,51.615251
NW73RT,302500,-0.255954,51.615928
NW73RX,320000,-0.257458,51.615878
NW73RY,355000,-0.257996,51.616027
NW73SB,385000,-0.25891,51.616421
NW73SF,326875,-0.258369,51.615322
NW73TA,554000,-0.255468,51.619047
NW74AA,430000,-0.239795,51.616541
NW74AG,430000,-0.239245,51.61608
NW74AQ,1355000,-0.235306,51.619312
NW74AS,494000,-0.238431,51.617438
NW74BA,395000,-0.237875,51.618613
NW74BY,440000,-0.236792,51.616385
NW74DA,300000,-0.236804,51.616164
NW74RP,277500,-0.245481,51.61656
NW74SG,437500,-0.239659,51.615825
NW74SN,342500,-0.241552,51.615431
NW80AR,985000,-0.180468,51.535196
NW80BB,459000,-0.186573,51.538312
NW80DP,260000,-0.177988,51.540607
NW80DR,405000,-0.177988,51.540967
NW80HQ,510000,-0.179938,51.539783
NW80HT,450000,-0.183022,51.539121
NW80HU,465000,-0.183438,51.538812
NW80HX,470000,-0.184031,51.538777
